"appId","settingId","appName","title","description","default","type","enum","enumLabels","minimum","maximum","oneOf","multipleOf","schema"
"com.freedomscientific.jaws","Options.CustomPageSummary","JAWS","Custom Page Summary","What to do when a virtual document loads for which a custom page summary has been defined.",0,"number","[0,1,2]","[""do nothing (\""Say All\"" will be started as normal)"",""The summary will be spoken and focus left on the page at the place defined by the page"",""the summary will be presented in the virtual viewer for the user to immediately read""]",,,,,"{""title"":""Custom Page Summary"",""description"":""What to do when a virtual document loads for which a custom page summary has been defined."",""type"":""number"",""default"":0,""enum"":[0,1,2],""enumLabels"":[""do nothing (\""Say All\"" will be started as normal)"",""The summary will be spoken and focus left on the page at the place defined by the page"",""the summary will be presented in the virtual viewer for the user to immediately read""]}"
"com.freedomscientific.jaws","Options.DetectKeyboardInputLanguage","JAWS","Detect Keyboard Languages","Whether to detect the language used by the keyboard.",1,,"[0,1]","[""off"",""on""]",,,,,"{""title"":""Detect Keyboard Languages"",""description"":""Whether to detect the language used by the keyboard."",""enum"":[0,1],""enumLabels"":[""off"",""on""],""default"":1}"
"com.freedomscientific.jaws","Options.Dictionary","JAWS","Dictionary","Whether words, phrases, abbreviations, or symbols should be processed through a global or application specific dictionary to determine proper pronunciation. This is enabled by default.",0,"number","[0,1]","[""off"",""on""]",,,,,"{""title"":""Dictionary"",""description"":""Whether words, phrases, abbreviations, or symbols should be processed through a global or application specific dictionary to determine proper pronunciation. This is enabled by default."",""type"":""number"",""default"":0,""enum"":[0,1],""enumLabels"":[""off"",""on""]}"
"com.freedomscientific.jaws","Options.EnableEdge","JAWS","Enable Edge","Whether JAWS should provide popular JAWS browser features in Edge such as Virtual Cursor, Navigation Quick Keys, List of Objects, and many more.",1,,"[0,1]","[""off"",""on""]",,,,,"{""title"":""Enable Edge"",""description"":""Whether JAWS should provide popular JAWS browser features in Edge such as Virtual Cursor, Navigation Quick Keys, List of Objects, and many more."",""enum"":[0,1],""enumLabels"":[""off"",""on""],""default"":1}"
"com.freedomscientific.jaws","Options.Filter","JAWS","Filter","Determines how repeated characters are handled.",0,"number","[0,1,2,3,4,5]","[""Say First 3 Repeated Characters"",""Say First 4 Repeated Characters"",""Say First 5 Repeated Characters"",""Say First 6 Repeated Characters"",""Say All Repeated Characters"",""Count Repeated Characters""]",,,,,"{""title"":""Filter"",""description"":""Determines how repeated characters are handled."",""type"":""number"",""default"":0,""enum"":[0,1,2,3,4,5],""enumLabels"":[""Say First 3 Repeated Characters"",""Say First 4 Repeated Characters"",""Say First 5 Repeated Characters"",""Say First 6 Repeated Characters"",""Say All Repeated Characters"",""Count Repeated Characters""]}"
"com.freedomscientific.jaws","Options.GeneralizeDialect","JAWS","Generalize Dialect","Whether to switch languages when encountering content with the same underlying base language.",1,,"[0,1]","[""off"",""on""]",,,,,"{""title"":""Generalize Dialect"",""description"":""Whether to switch languages when encountering content with the same underlying base language."",""enum"":[0,1],""enumLabels"":[""off"",""on""],""default"":1}"
"com.freedomscientific.jaws","Options.Indentation","JAWS","Indentation","Whether or not to announce indentation.",0,"number","[0,1]","[""off"",""on""]",,,,,"{""title"":""Indentation"",""description"":""Whether or not to announce indentation."",""type"":""number"",""default"":0,""enum"":[0,1],""enumLabels"":[""off"",""on""]}"
"com.freedomscientific.jaws","Options.IndicateAttributesInDialogsAndMenus","JAWS","Indicate Attributes on Dialogs and Menus","Whether to announce attributes in dialogs and menus if the scheme allows for it.",0,"number","[0,1]","[""off"",""on""]",,,,,"{""title"":""Indicate Attributes on Dialogs and Menus"",""description"":""Whether to announce attributes in dialogs and menus if the scheme allows for it."",""type"":""number"",""default"":0,""enum"":[0,1],""enumLabels"":[""off"",""on""]}"
"com.freedomscientific.jaws","Options.IndicateCaps","JAWS","Indicate Caps","When to indicate the presence of capital letters.",0,"number","[0,1,2,3]","[""Off"",""indicate caps when spelling or when navigating by character"",""also indicate caps when reading by words"",""also indicate caps when reading by lines""]",,,,,"{""title"":""Indicate Caps"",""description"":""When to indicate the presence of capital letters."",""type"":""number"",""default"":0,""enum"":[0,1,2,3],""enumLabels"":[""Off"",""indicate caps when spelling or when navigating by character"",""also indicate caps when reading by words"",""also indicate caps when reading by lines""]}"
"com.freedomscientific.jaws","Options.IndicateMistypedWord","JAWS","Indicate Mistyped Words","Whether to indicate a mistyped word.",1,,"[0,1]","[""off"",""on""]",,,,,"{""title"":""Indicate Mistyped Words"",""description"":""Whether to indicate a mistyped word."",""enum"":[0,1],""enumLabels"":[""off"",""on""],""default"":1}"
"com.freedomscientific.jaws","Options.IndicateNewlinesAndParagraphs","JAWS","Indicate Newlines and Paragraphs","Whether/how to indicate the presence of new lines and paragraphs.",0,"number","[0,1,2,3,4]","[""off"",""indicate when typing and the editor or wordprocessor wraps to a new line"",""indicate when arrowing left/right or using left/right with modifiers"",""indicate when typing and also when arrowing. the method of indication is controlled by the Speech and Sounds scheme in use"",""indicate when reading text containing newline characters bitwise or the values together to indicate in multiple contexts eg a value of""]",,,,,"{""title"":""Indicate Newlines and Paragraphs"",""description"":""Whether/how to indicate the presence of new lines and paragraphs."",""type"":""number"",""default"":0,""enum"":[0,1,2,3,4],""enumLabels"":[""off"",""indicate when typing and the editor or wordprocessor wraps to a new line"",""indicate when arrowing left/right or using left/right with modifiers"",""indicate when typing and also when arrowing. the method of indication is controlled by the Speech and Sounds scheme in use"",""indicate when reading text containing newline characters bitwise or the values together to indicate in multiple contexts eg a value of""]}"
"com.freedomscientific.jaws","Options.IndicateSelected","JAWS","List Item","Use this list to determine how JAWS describes list box items. Select ""Say None"" to silence reading of list box descriptions. When you select ""Say Selected"", JAWS only tells you when list box items are selected. When you select the ""Say Not Selected"" item, JAWS only tells you when list box items are not selected. This is the default setting. If you select ""Say Both"", JAWS tells you when list box items are selected, and when they are not selected.",2,,"[0,1,2,3]","[""None"",""Selected"",""Not Selected"",""Both""]",,,,,"{""title"":""List Item"",""description"":""Use this list to determine how JAWS describes list box items. Select \""Say None\"" to silence reading of list box descriptions. When you select \""Say Selected\"", JAWS only tells you when list box items are selected. When you select the \""Say Not Selected\"" item, JAWS only tells you when list box items are not selected. This is the default setting. If you select \""Say Both\"", JAWS tells you when list box items are selected, and when they are not selected."",""default"":2,""enum"":[0,1,2,3],""enumLabels"":[""None"",""Selected"",""Not Selected"",""Both""]}"
"com.freedomscientific.jaws","Options.InitialNumlockState","JAWS","Initial State of NumLock Key","The initial state of the NumLock key.",0,"number","[0,1,2]","[""off at startup"",""on at startup"",""leave unmodified""]",,,,,"{""title"":""Initial State of NumLock Key"",""description"":""The initial state of the NumLock key."",""type"":""number"",""enum"":[0,1,2],""enumLabels"":[""off at startup"",""on at startup"",""leave unmodified""],""default"":0}"
"com.freedomscientific.jaws","Options.InsertKeyMode","JAWS","Insert Key Mode","The operating mode of the insert key.",0,"number","[0,1]","[""JAWS"",""Sticky""]",,,,,"{""title"":""Insert Key Mode"",""description"":""The operating mode of the insert key."",""type"":""number"",""default"":0,""enum"":[0,1],""enumLabels"":[""JAWS"",""Sticky""]}"
"com.freedomscientific.jaws","Options.JAWSInsertKey","JAWS","JAWS Insert Key","Whether/which insert keys can be used as a JAWS Insert.",3,"number","[0,1,2,3]","[""none"",""Numpad Insert"",""Extended Insert"",""both Numpad and Extended""]",,,,,"{""title"":""JAWS Insert Key"",""description"":""Whether/which insert keys can be used as a JAWS Insert."",""type"":""number"",""default"":3,""enum"":[0,1,2,3],""enumLabels"":[""none"",""Numpad Insert"",""Extended Insert"",""both Numpad and Extended""]}"
"com.freedomscientific.jaws","Options.JAWSPunctuationEnabled","JAWS","JAWS Punctuation Enabled","Which punctuation marks to speak.",2,"number","[0,1,2,3]","[""None"",""Some"",""Most"",""All""]",,,,,"{""title"":""JAWS Punctuation Enabled"",""description"":""Which punctuation marks to speak."",""type"":""number"",""default"":2,""enum"":[0,1,2,3],""enumLabels"":[""None"",""Some"",""Most"",""All""]}"
"com.freedomscientific.jaws","Options.KeyRepeat","JAWS","Key Repeat","Whether or not to allow repeated keys.  Repeated keys are allowed by default.",1,"number","[0,1]","[""off"",""on""]",,,,,"{""title"":""Key Repeat"",""description"":""Whether or not to allow repeated keys.  Repeated keys are allowed by default."",""type"":""number"",""default"":1,""enum"":[0,1],""enumLabels"":[""off"",""on""]}"
"com.freedomscientific.jaws","Options.LanguageDetection","JAWS","Language Detection","Whether to enable automatic Language detection.",1,"number","[0,1]","[""off"",""on""]",,,,,"{""title"":""Language Detection"",""description"":""Whether to enable automatic Language detection."",""type"":""number"",""default"":1,""enum"":[0,1],""enumLabels"":[""off"",""on""]}"
"com.freedomscientific.jaws","Options.LeftShiftSkipBack","JAWS","Left Shift Skip Back","How the shift keys should behave in ""Say All"" mode.",1,"number","[0,1]","[""during SayAll, right shift will skip back and left shift will skip forward"",""during SayAll, left shift will skip back and right shift will skip forward""]",,,,,"{""title"":""Left Shift Skip Back"",""description"":""How the shift keys should behave in \""Say All\"" mode."",""type"":""number"",""default"":1,""enum"":[0,1],""enumLabels"":[""during SayAll, right shift will skip back and left shift will skip forward"",""during SayAll, left shift will skip back and right shift will skip forward""]}"
"com.freedomscientific.jaws","Options.LessSpeechMode","JAWS","Less Speech Options","How to behave when in ""less speech mode"".",,,"[0,1]","[""Speech On Demand"",""Mute Speech""]",,,,,"{""title"":""Less Speech Options"",""description"":""How to behave when in \""less speech mode\""."",""enum"":[0,1],""enumLabels"":[""Speech On Demand"",""Mute Speech""]}"
"com.freedomscientific.jaws","Options.LinePauses","JAWS","Line Pauses","Whether to pause at end of a line.",0,"number","[0,1]","[""off"",""on""]",,,,,"{""title"":""Line Pauses"",""description"":""Whether to pause at end of a line."",""type"":""number"",""default"":0,""enum"":[0,1],""enumLabels"":[""off"",""on""]}"
